":@computed_region_9z68_3kq5","case","cityname","cityname_address","cityname_city","cityname_state","cityname_zip","council","dow","ibr_code","location","occ_date","police_grid","police_zone","received_date","ucr_code","ucr_desc","x_coordinate","y_coordinate"
,"SL201531815",,,,,,"4","7","90J","000 S RIO GRANDE ST                                                                                     ","2015-02-21T10:40:32.000","132","Z7","2015-02-21T10:40:32.000","5707-0","INV OF PRIVACY","1888237","887060"
,"SL2015239062",,,,,,"7","5","90Z","2700 S HIGHLAND DR                                                                                       ","2015-12-17T08:34:34.000","162","Z6","2015-12-17T08:34:34.000","5401-0","HIT AND RUN","1901653","866854"
,"SL2015144509",,,,,,"4","2","35A","200 S RIO GRANDE ST                                                                                     ","2015-08-03T20:50:17.000","132","Z7","2015-08-03T20:50:17.000","3532-0","DRUGS","1888298","885835"
,"SL201542663",,,,,,"1","3","90I","800 N SIR MICHAEL DR                                                                                    ","2015-03-10T19:12:35.000","111","Z1","2015-03-10T19:12:35.000","5324-0","PUBLIC PEACE","1876468","894132"
,"SL201583527",,,,,,"4","3","0","800 S STATE ST                                                                                          ","2015-05-12T20:18:35.000","152","Z3","2015-05-12T20:18:35.000","5399-23","PUBLIC PEACE","1892673","880578"
,"SL2015237534",,,,,,"4","2","520","500 W 200 S                                                                                             ","2015-12-14T18:38:55.000","132","Z3","2015-12-14T18:38:55.000","5203-0","WEAPON OFFENSE","1887778","885966"
,"SL201559975",,,,,,"2","3","0","5100 W CALIFORNIA AVE                                                                                    ","2015-04-07T08:03:35.000","124","Z2","2015-04-07T08:03:35.000","5499-5","MOV TRAF VIOL","1858110","877169"
,"SL201553607",,,,,,"4","6","290","100 S 300 E                                                                                             ","2015-03-27T17:43:28.000","142","Z4","2015-03-27T17:43:28.000","2902-1","DAMAGED PROP","1894281","886491"
,"SL201527541",,,,,,"4","7","0","400 S 700 E                                                                                             ","2015-02-14T10:54:10.000","144","Z4","2015-02-14T10:54:10.000","5499-7","REPORTABLE TA","1897383","884362"
,"SL201530042",,,,,,"2","4","0","700 W 800 S                                                                                             ","2015-02-18T15:31:45.000","122","Z2","2015-02-18T15:31:45.000","5499-7","REPORTABLE TA","1885902","881217"
,"SL2015134715",,,,,,"5","3","220","1000 E HARVARD AVE                                                                                       ","2015-07-21T19:13:46.000","153","Z5","2015-07-21T19:13:46.000","2202-0","BURGLARY","1900150","878591"
,"SL201517281",,,,,,"4","6","220","200 S 300 E                                                                                             ","2015-01-30T16:49:50.000","142","Z3","2015-01-30T16:49:50.000","2204-0","BURGLARY","1894219","885871"
,"SL201574075",,,,,,"5","4","0","1500 S RICHARDS ST                                                                                       ","2015-04-29T09:14:24.000","152","Z5","2015-04-29T09:14:24.000","7399-99","PUBLIC ORDER","1891387","875006"
,"SL2015184506",,,,,,"4","7","0","600 S 400 E                                                                                             ","2015-09-26T15:26:07.000","144","Z4","2015-09-26T15:26:07.000","5499-8","NONREPTABL TA","1894999","882482"
,"SL2015802136",,,,,,"1","1","23F","4900 W WILEY POST WAY                                                                                    ",,"113","Z1",,"2305-0","LARCENY","1859433","889216"
,"SL201552959",,,,,,"4","5","23A","800 S STATE ST                                                                                          ","2015-03-26T17:48:25.000","152","Z3","2015-03-26T17:48:25.000","2301-0","LARCENY","1892673","880720"
,"SL2015800621",,,,,,"3","2","290","200 N CANYON RD                                                                                         ",,"141","Z4",,"2902-0","DAMAGED PROP","1893307","889544"
,"SL2015199235",,,,,,"4","6","23C","000 S MAIN ST                                                                                           ","2015-10-16T18:56:39.000","133","Z3","2015-10-16T18:56:39.000","2303-0","LARCENY","1891844","887168"
,"SL2015221258",,,,,,"1","4","23H","1100 W 600 N                                                                                             ","2015-11-18T11:21:37.000","111","Z1","2015-11-18T11:21:37.000","2399-0","LARCENY","1882583","892384"
,"SL2015804192",,,,,,"5","3","290","400 E HARVARD AVE                                                                                       ",,"153","Z5",,"2902-0","DAMAGED PROP","1895472","878599"
,"SL2015176648",,,,,,"3","3","90Z","300 W NORTH TEMPLE ST                                                                                   ","2015-09-15T23:33:42.000","131","Z3","2015-09-15T23:33:42.000","4902-0","ESCAPE","1889479","888405"
,"SL201528649",,,,,,"2","6","23H","1400 S 700 W                                                                                             ","2015-02-16T08:15:31.000","123","Z2","2015-02-16T08:15:31.000","2309-0","LARCENY","1886239","876196"
,"SL201576292",,,,,,"4","3","90Z","200 S RIO GRANDE ST                                                                                     ","2015-05-02T10:48:52.000","132","Z7","2015-05-02T10:48:52.000","4902-0","ESCAPE","1888238","885862"
,"SL20151332",,,,,,"7","7","23C","1100 E BRICKYARD RD                                                                                      ","2015-01-03T18:29:54.000","162","Z6","2015-01-03T18:29:54.000","2303-0","LARCENY","1900699","863601"
,"SL201523273",,,,,,"5","1","23C","300 W HOPE AVE                                                                                          ","2015-02-08T21:04:06.000","152","Z5","2015-02-08T21:04:06.000","2303-0","LARCENY","1889051","876511"
,"SL2015801246",,,,,,"2","2","290","1600 W BRAMPTON WAY                                                                                      ",,"121","Z2",,"2902-0","DAMAGED PROP","1879016","882994"
,"SL2015121112",,,,,,,"7","0",,"2015-07-03T16:12:14.000","40","40","2015-07-03T16:12:14.000","7399-6","PUBLIC ORDER","1869739","890270"
,"SL201530503",,,,,,"2","5","90Z","700 S 900 W                                                                                             ","2015-02-19T11:17:26.000","121","Z2","2015-02-19T11:17:26.000","5309-0","PUBLIC PEACE","1884753","881837"
,"SL2015800179",,,,,,"4","7","23H","700 S STATE ST                                                                                          ",,"152","Z3",,"2399-17","LARCENY","1892618","881991"
,"SL2015206636",,,,,,"2","3","23C","100 N 900 W                                                                                             ","2015-10-27T17:18:44.000","112","Z1","2015-10-27T17:18:44.000","2303-0","LARCENY","1884782","888792"
,"SL2015241639",,,,,,"4","2","0","200 E 400 S                                                                                             ","2015-12-21T13:42:41.000","144","Z3","2015-12-21T13:42:41.000","7399-1","PUBLIC ORDER","1893540","884358"
,"SL201535051",,,,,,"1","5","290","500 N TERMINAL NORTHBOUND DR                                                                            ","2015-02-26T13:25:33.000","113","Z1","2015-02-26T13:25:33.000","2903-0","DAMAGED PROP","1867030","892008"
,"SL201577228",,,,,,"1","1","90Z","1900 W 400 N                                                                                             ","2015-05-03T16:22:56.000","113","Z1","2015-05-03T16:22:56.000","1399-4","ASSAULT","1876395","890815"
